date,BARRA BONITA,BATALHA,CHAVANTES,COMPLEXO ILHA SOLTEIRA,EMBORCACAO,FURNAS,ITAIPU,ITUMBIARA (FURNAS),MAL. MASCARENHAS DE MORAES,MARIMBONDO,NOVA PONTE,PARAIBUNA,SAO SIMAO (CEMIG),SEN. JOSE ERMIRIO DE MORAES,SERRA DA MESA,SERRA DO FACAO,TRES IRMAOS,TRES MARIAS
2007-05-01,235.42903225806452,,209.95645161290327,4916.985806451612,392.4551612903226,545.6658064516129,10352.822903225806,1387.3548387096776,627.785806451613,1407.93935483871,208.13709677419348,37.49677419354839,2320.7654838709677,1608.6506451612902,353.604193548387,,451.3941935483871,382.84677419354847
2007-06-01,214.24866666666668,,192.9136666666667,4940.201,307.4486666666666,498.6863333333334,9295.689,1338.163666666667,707.4406666666669,1386.259333333333,167.33399999999992,34.174,2271.9196666666667,1611.6306666666667,217.04433333333327,,319.51133333333325,299.6126666666667
2007-07-01,414.2858064516129,,304.7470967741935,4849.117096774195,265.471935483871,455.1887096774194,9841.10612903226,1283.8503225806446,871.8177419354838,1557.1303225806448,151.73774193548385,47.02258064516129,1998.6529032258063,1654.033548387097,167.5299999999999,,370.82419354838714,247.48129032258072
2007-08-01,206.45612903225802,,209.54870967741934,5050.954193548386,232.24967741935475,348.4712903225806,9401.21387096774,1267.7016129032256,921.2851612903228,1300.0929032258066,87.76290322580643,27.100645161290327,2152.9177419354837,1869.0645161290322,107.77677419354839,,451.93741935483877,193.9874193548387
2007-09-01,138.63033333333334,,183.94,5482.226000000001,203.649,292.761,9375.072999999999,1330.434666666667,907.8773333333334,1232.4873333333333,55.412000000000006,19.700999999999997,2575.3663333333334,1889.198,70.352,,340.686,150.71033333333332
2007-10-01,172.6916129032258,,272.29064516129034,5867.074838709677,177.3390322580645,318.0370967741936,9390.978709677418,1407.8783870967745,904.0409677419354,1281.2806451612903,72.76806451612902,39.84935483870968,2727.904193548387,1618.287419354839,73.19354838709677,,875.2087096774193,126.65677419354837
2007-11-01,358.0900000000001,,377.9283333333334,4775.857333333333,216.92166666666665,635.8499999999999,9764.15633333333,1364.9926666666672,920.3946666666666,1395.47,167.91866666666664,64.82666666666665,2252.838,1621.9373333333335,295.12933333333336,,328.35833333333335,247.1126666666666
2007-12-01,420.0087096774193,,265.08516129032256,5610.504516129031,336.2129032258064,781.558064516129,10037.772258064515,1643.2438709677417,1003.2335483870967,1514.2822580645166,329.68516129032264,50.209032258064525,2759.3861290322575,1825.2503225806447,530.9593548387096,,561.7641935483871,634.1654838709677
2008-01-01,538.1064516129032,,375.55870967741936,5929.076774193549,388.9103225806452,1025.7122580645162,10068.652258064516,1589.642580645161,920.3087096774193,1784.381935483871,374.5593548387096,60.378709677419344,3246.806451612903,1849.5429032258064,590.8409677419354,,658.3816129032259,922.0648387096772
2008-02-01,670.1475862068968,,352.21862068965527,5303.539310344828,884.0872413793103,1691.6431034482757,10090.838620689658,2031.1451724137926,765.3375862068963,2530.260344827586,697.8203448275863,119.58931034482758,3034.181034482758,1987.659655172414,1210.9686206896547,,911.4224137931031,2242.2999999999993
2008-03-01,510.34322580645147,,295.2790322580645,6439.295161290323,916.8632258064516,1709.5058064516131,11967.382258064514,2304.9703225806447,886.9890322580646,2388.328387096774,614.0854838709678,96.51064516129033,3314.612258064515,2766.0835483870965,1776.0048387096774,,1424.234516129032,1508.117741935484
2008-04-01,447.5433333333333,,314.4976666666666,8326.405999999997,670.9429999999999,1363.7106666666668,12896.441,1887.5323333333336,1317.627,2733.142666666666,416.06866666666673,93.91733333333332,3855.164666666667,2959.145000000001,1072.3,,1178.5876666666666,1107.839666666667
2008-05-01,419.28193548387105,,461.07354838709676,5402.612580645161,380.69741935483876,728.7516129032258,10996.661612903225,1279.4025806451616,858.9167741935483,1897.0412903225804,279.31258064516123,55.87709677419353,2644.7487096774194,2134.5551612903223,448.2370967741935,,1023.128064516129,500.03000000000003
2008-06-01,339.34433333333334,,328.03066666666666,5394.164000000001,268.3939999999999,615.0933333333334,10759.545666666667,1078.2779999999996,835.3060000000003,1634.2229999999997,200.31399999999996,49.48666666666667,2314.4673333333335,2047.757,284.0883333333333,,852.2523333333332,353.1389999999999
2008-07-01,191.19548387096776,,263.6777419354839,5274.293225806452,212.12354838709675,436.0577419354838,9845.080967741935,1067.9916129032258,816.6706451612905,1322.0512903225806,165.90516129032255,32.46129032258064,2429.4538709677418,1816.0674193548384,191.5483870967742,,561.2574193548387,265.40612903225804
2008-08-01,268.7296774193548,,387.5083870967741,5177.155483870968,178.44451612903222,430.26064516129026,12103.343870967738,1154.565161290323,890.26,1350.4867741935489,135.14322580645162,42.354516129032255,2545.3290322580638,1703.641935483871,116.87096774193549,,634.7422580645162,211.72193548387102
2008-09-01,177.33833333333334,,270.362,5212.613333333332,145.86,436.433,9416.164666666662,1131.8336666666664,963.9156666666665,1300.005,101.57833333333336,34.91833333333332,2509.8459999999995,1741.9633333333336,54.38766666666667,,714.0516666666668,232.01799999999997
2008-10-01,260.4864516129032,,356.1135483870967,5097.387096774193,138.53645161290322,499.1664516129033,10561.57677419355,1135.9100000000003,917.2441935483869,1369.931935483871,122.93903225806453,50.29161290322581,2136.913548387097,1700.7306451612906,69.69225806451611,,571.9151612903228,195.11193548387095
2008-11-01,254.1963333333333,,316.8670000000001,4508.327000000001,175.23866666666663,850.8950000000001,10802.45233333333,934.7126666666666,823.9319999999997,1217.0176666666669,135.3696666666667,80.45433333333332,1796.6633333333334,1536.9836666666667,383.4136666666666,,375.7536666666668,435.92566666666676
2008-12-01,298.8548387096774,,255.82322580645163,4506.086774193547,545.1706451612903,1496.967741935484,8125.120645161291,1301.9651612903224,892.2777419354837,1661.8509677419356,479.4258064516129,86.51225806451613,2234.5203225806454,1537.5990322580642,1246.2483870967746,,492.85870967741926,1584.2045161290323
2009-01-01,471.4312903225806,,360.90774193548384,4663.452258064515,784.2425806451614,1972.9267741935485,9791.832258064518,1450.3241935483873,1398.308709677419,2707.9596774193556,572.2338709677421,106.24258064516128,2137.368064516129,2240.820322580645,1188.9599999999998,,511.4364516129033,2011.485483870968
2009-02-01,776.1042857142859,,448.91499999999996,6418.853214285715,798.6221428571428,2485.3289285714286,11531.234999999999,1436.6532142857143,2515.622857142858,4393.698571428571,566.13,136.73571428571432,2416.363214285714,4692.823214285715,1098.642857142857,,1095.6689285714285,1974.441428571428
2009-03-01,442.1487096774194,,237.8245161290323,6342.075161290325,588.5090322580646,1542.5509677419352,11202.948387096772,1621.0748387096776,1582.1319354838708,2865.7219354838703,478.05032258064534,93.93290322580643,2622.5232258064516,3295.1041935483877,809.8387096774194,,1226.4451612903226,1330.7690322580643
2009-04-01,275.8933333333333,,228.15966666666665,6504.098999999999,683.0903333333333,1549.8653333333336,10821.954999999998,1704.9823333333331,1607.4223333333332,2894.8550000000005,480.7403333333333,75.702,2491.081,3174.6636666666673,1266.9663333333335,,1054.8959999999997,1371.9646666666667
2009-05-01,220.3290322580645,,212.6483870967742,4495.277741935485,404.8338709677421,805.7974193548386,9461.494516129032,1293.3206451612903,921.6209677419354,1838.8261290322578,300.4248387096774,53.0858064516129,2047.23935483871,2059.1148387096773,598.0838709677419,,819.6954838709678,599.4190322580646
2009-06-01,212.08666666666667,,218.6096666666667,4666.939,313.2893333333333,652.1106666666668,9699.213666666667,1097.6440000000002,875.7453333333332,1592.9150000000004,232.41533333333336,46.426666666666655,2362.657666666667,2017.618,359.219,,738.3773333333335,419.79699999999985
2009-07-01,358.8948387096774,,434.268064516129,4967.409677419355,259.40806451612895,621.4587096774193,11210.389032258066,1259.3641935483874,952.7725806451614,1524.662258064516,178.83129032258068,60.89870967741936,2170.493548387097,1861.0145161290327,228.61193548387087,,570.1909677419355,353.11096774193544
2009-08-01,295.8145161290323,,377.5080645161291,4693.141612903226,193.9929032258064,546.7554838709679,10320.347096774194,1084.7583870967744,868.7564516129032,1384.7174193548392,150.61806451612907,47.43516129032258,1825.3787096774197,1664.577419354839,162.55419354838708,,615.1648387096774,280.17290322580646
2009-09-01,463.50566666666674,,724.9580000000001,4483.029666666666,208.74099999999999,698.8090000000003,13000.994333333334,1331.1760000000002,889.1090000000002,1655.081,154.08233333333337,50.22766666666666,2102.0936666666666,1965.6343333333332,174.99166666666667,,857.8193333333334,301.19966666666664
2009-10-01,376.17548387096775,,804.733870967742,4384.343548387096,269.6645161290322,850.6541935483868,15771.711612903227,1460.6512903225805,942.9806451612902,1593.9135483870969,163.35935483870963,90.7341935483871,1851.769677419355,1945.4390322580648,496.0,,884.088064516129,446.6541935483871
2009-11-01,493.52366666666666,,786.7960000000002,4624.648999999999,345.55933333333337,675.7103333333332,14260.630999999998,1586.3776666666665,954.4793333333334,1616.6699999999996,212.92333333333332,74.91966666666666,2195.6873333333338,1915.6706666666666,696.9216666666671,,1019.9326666666668,423.64500000000004
2009-12-01,1220.1767741935485,,903.7858064516129,8765.123548387095,461.377741935484,1746.3554838709676,18783.70387096774,1623.521612903226,1362.3354838709677,3071.3883870967734,359.90645161290325,191.03612903225815,3063.397419354839,3141.69,1249.202903225806,,1913.1558064516128,1008.086129032258
2010-01-01,1543.2393548387097,,1070.8016129032258,9359.703870967744,504.76419354838697,1715.6380645161291,22356.94806451613,1651.8387096774193,1756.812258064516,3573.5151612903223,353.23806451612893,261.7803225806452,3844.1154838709676,3982.7106451612904,1403.022580645161,,2136.984838709677,820.0038709677419
2010-02-01,1067.694642857143,,1157.1335714285713,7168.91964285714,280.29857142857145,997.848214285714,20382.783928571433,1396.779285714286,1107.4889285714282,2675.325357142857,260.46178571428567,119.18928571428569,3390.9660714285715,2966.675714285714,723.2557142857141,,1547.3446428571426,358.63428571428574
2010-03-01,714.3606451612904,,482.0680645161289,7460.758064516129,387.4274193548387,1128.1654838709674,14233.088709677419,1316.1235483870967,1038.3438709677419,2475.4690322580655,431.87000000000006,138.2409677419355,3207.4319354838713,2959.0967741935474,1027.5361290322587,,1611.7551612903223,977.2329032258064
2010-04-01,605.8133333333334,,616.4866666666668,6716.578666666668,279.6013333333333,767.9830000000002,15341.942333333334,1204.622333333333,945.5343333333333,1968.0563333333341,246.20233333333337,127.53133333333331,2718.323666666666,2461.4023333333334,726.5836666666665,,1011.6399999999999,472.3363333333334
2010-05-01,364.81741935483865,,474.0032258064515,4544.9909677419355,169.25354838709677,551.9948387096774,11509.635806451613,914.1835483870966,801.5577419354839,1639.4448387096775,169.05161290322582,70.00129032258063,1927.599677419355,1786.6487096774194,246.37483870967748,,594.3435483870967,293.55258064516124
2010-06-01,289.57099999999997,,305.66,4567.544333333333,138.136,443.9993333333333,10176.838666666668,908.8663333333336,883.4493333333334,1390.2213333333332,130.07199999999997,58.12566666666668,1947.0136666666663,1901.2556666666665,166.20999999999992,,562.4216666666667,223.47799999999995
2010-07-01,321.3296774193548,,279.78387096774196,5082.5377419354845,164.57838709677415,407.01709677419353,10105.635483870969,899.486451612903,902.0909677419356,1377.8712903225805,110.53000000000007,69.48129032258063,2381.465483870968,1905.5325806451613,121.54032258064515,50.51935483870967,784.1529032258065,161.7222580645161
2010-08-01,203.79999999999995,,257.68516129032264,4984.279354838711,148.81193548387097,308.5116129032259,9427.588387096775,926.4038709677417,903.853870967742,1209.543870967742,71.72903225806452,43.89000000000001,2274.932580645161,1608.223870967742,84.73645161290324,37.25677419354839,666.42,101.04741935483871
2010-09-01,214.25033333333334,,241.33100000000002,4894.095666666667,121.99699999999999,289.89,9578.053333333335,1062.4536666666668,962.0983333333335,1276.6166666666663,65.82133333333333,43.104000000000006,2118.7603333333327,1752.5469999999998,37.86766666666668,25.749999999999996,968.0033333333333,93.94033333333333
2010-10-01,234.91483870967738,,360.48516129032254,5071.404838709678,135.12064516129035,437.0170967741936,11239.367419354838,1185.0277419354838,1030.0458064516126,1508.5400000000002,156.84419354838712,47.45580645161291,2259.8174193548384,2051.438387096775,179.43774193548387,38.89000000000001,956.736451612903,249.6525806451613
2010-11-01,226.41266666666667,,358.0486666666667,4713.591333333334,394.90000000000003,872.7386666666665,10595.046333333332,1568.5749999999998,1065.349,1632.1133333333332,324.8806666666667,54.13166666666666,2423.4693333333335,1880.4150000000002,633.2666666666667,130.6456666666667,884.1776666666667,764.9223333333335
2010-12-01,557.7383870967742,,448.41129032258067,5142.89,458.5777419354839,1449.8119354838711,12367.187096774192,1517.5816129032257,1165.273870967742,1930.3351612903225,313.22967741935486,110.8158064516129,2439.139677419355,1933.5512903225806,1127.5806451612902,196.2067741935484,868.5364516129033,1055.774193548387
2011-01-01,1461.9574193548387,,515.6945161290323,5559.51,1005.2225806451612,2961.816129032258,12560.670645161286,1702.71129032258,1083.2435483870968,2584.6254838709688,555.11,136.40677419354842,2532.594838709677,2308.640000000001,2416.5632258064516,344.4132258064517,1667.7016129032256,1680.077741935484
2011-02-01,662.7839285714286,,535.475357142857,5294.943928571428,397.1424999999999,1007.7953571428569,14675.388214285713,1305.9810714285718,825.1135714285712,1936.706428571429,291.0403571428572,86.90428571428573,2369.4557142857147,2092.0889285714284,1313.5939285714287,147.71071428571432,1068.9010714285712,500.3721428571428
2011-03-01,877.6990322580646,,370.96935483870965,10461.843225806451,1135.276129032258,1905.2516129032254,19424.982258064512,2622.737741935485,2136.060967741935,3967.359677419355,729.9332258064518,165.42806451612904,3758.8570967741944,4654.965161290323,2097.005483870968,552.3412903225807,2043.556774193549,2193.7612903225804
2011-04-01,525.6790000000001,,293.6846666666667,6736.420666666667,691.1460000000002,1008.0616666666663,15448.052333333331,1552.408,1164.7456666666667,2486.515,479.08299999999997,123.17699999999998,2729.217333333333,2936.7386666666653,1118.4270000000006,296.5023333333332,1602.3636666666669,1031.0953333333334
2011-05-01,314.5387096774194,,241.32129032258067,4936.515806451613,399.2235483870968,658.951612903226,10827.972903225806,1019.9177419354841,757.8429032258065,1715.0890322580644,283.628064516129,67.43129032258064,2145.7780645161283,2113.271612903226,540.153548387097,139.32967741935482,832.9112903225807,464.60032258064524
2011-06-01,307.20466666666664,,272.5213333333333,4928.229000000002,295.7763333333333,587.3123333333333,10382.394,1182.7676666666669,971.7039999999997,1686.4106666666667,202.84733333333332,58.32299999999998,2033.0156666666671,1988.448,361.5856666666667,98.66100000000002,801.363,348.38333333333344
2011-07-01,221.3335483870968,,263.5209677419355,4614.892258064515,250.94516129032255,474.67419354838677,11335.058387096773,1176.0674193548386,827.9787096774193,1415.9209677419356,158.72161290322583,46.32225806451613,2028.8316129032255,1725.9112903225807,256.5648387096773,72.36935483870965,742.1874193548387,278.32096774193553
2011-08-01,202.98064516129034,,264.3503225806452,4656.767419354839,207.41483870967744,343.7996774193547,13363.767741935484,1080.0112903225806,859.6067741935484,1339.7264516129028,118.14354838709683,45.78903225806452,2185.6877419354837,1684.1929032258065,117.62290322580644,52.26774193548387,786.7264516129031,206.57774193548383
2011-09-01,181.38899999999998,,230.65500000000003,4859.683000000001,244.0636666666667,296.18766666666664,10242.812333333333,1157.681,894.0953333333334,1220.9219999999998,83.2816666666667,39.217,2484.0433333333335,1648.5203333333334,51.924,32.29966666666667,885.1933333333333,140.30000000000004
2011-10-01,383.0570967741935,,446.8722580645162,4511.980322580645,338.2087096774193,467.6890322580646,11389.412903225804,1100.481935483871,895.2422580645159,1389.276451612903,126.64290322580648,53.69645161290324,2164.2793548387103,1810.988064516129,279.6393548387096,112.37225806451612,792.8835483870968,235.6016129032258
2011-11-01,389.1573333333333,,326.52566666666667,5090.225,338.7123333333333,503.9023333333334,11977.759999999998,1212.9236666666663,1012.8773333333332,1532.0076666666666,152.70066666666665,46.88833333333333,2369.348,2048.297,654.0266666666665,98.79466666666666,1044.4906666666666,361.80800000000005
2011-12-01,445.0529032258063,,300.72032258064525,5223.696774193549,785.3487096774194,1661.1438709677418,11290.70903225806,1379.802258064516,1001.6125806451614,1720.2387096774191,376.5651612903225,73.58548387096775,2426.7758064516124,2115.906451612903,1329.1680645161296,376.9977419354838,1444.4848387096772,1741.774193548387
2012-01-01,884.7590322580645,,356.39,5827.1864516129035,1214.8438709677419,2646.4780645161295,12081.456451612905,2068.8932258064515,1464.4454838709682,2950.185483870968,731.3345161290322,106.29032258064518,2974.391290322581,2544.8200000000006,2164.714193548387,494.509677419355,1702.9683870967744,2791.5151612903223
2012-02-01,568.8355172413793,,361.58689655172407,5719.052413793104,785.828275862069,1173.7362068965517,11033.13724137931,1850.6396551724133,1267.6910344827586,2215.0655172413794,353.63931034482755,62.55241379310344,3043.0427586206893,2613.7493103448273,1458.0268965517243,376.8189655172414,1337.0448275862066,1055.2924137931032
2012-03-01,362.42129032258066,,294.9506451612903,5645.527741935484,513.4790322580645,846.7374193548388,10994.074838709674,1904.1038709677418,1279.0564516129032,2004.4261290322581,266.86870967741936,65.14193548387095,3359.422258064516,2494.6912903225807,941.9922580645159,229.90161290322584,1475.6470967741939,658.3858064516129
2012-04-01,346.4306666666667,,294.5416666666667,5063.476,448.90866666666676,643.8246666666665,11200.670333333333,1482.2933333333337,1079.7450000000003,1694.039,265.2896666666666,56.80233333333333,2547.4780000000005,1921.295333333333,605.4363333333332,195.75666666666666,1190.5956666666666,552.6530000000001
2012-05-01,404.79,,385.6503225806452,5230.5270967741935,404.8029032258067,621.6109677419353,10961.088387096775,1488.4103225806452,1013.742258064516,1635.9029032258056,182.97096774193545,55.180645161290336,2469.8890322580646,2062.3503225806453,338.9483870967743,123.00387096774195,1026.8077419354838,381.8441935483872
2012-06-01,726.2360000000001,,575.55,5105.011666666666,383.56099999999986,715.9223333333332,14918.786666666669,1270.072,903.2583333333333,1682.1006666666665,185.2696666666667,68.33266666666668,2165.617333333333,1865.5873333333334,266.1796666666668,104.55333333333331,1376.1396666666665,385.06266666666676
2012-07-01,391.1441935483872,,456.6577419354839,4848.618387096774,327.0193548387096,485.013870967742,12056.935483870968,1284.839677419355,913.1267741935485,1492.9748387096777,128.73548387096776,50.64548387096774,1875.5570967741937,1885.131290322581,157.05419354838705,63.34096774193549,919.8190322580646,250.32774193548389
2012-08-01,236.701935483871,,319.367741935484,4974.69,303.70161290322585,341.32967741935494,10550.505806451612,1353.2929032258062,993.4851612903225,1394.7312903225807,97.53612903225803,33.98290322580647,1997.4477419354835,2012.9829032258065,63.040967741935496,44.203870967741935,932.0999999999998,184.5751612903226
2012-09-01,202.5376666666666,,351.7383333333334,5094.6726666666655,215.14166666666668,286.78900000000004,9809.225666666665,1222.6966666666663,1166.8899999999999,1400.269,76.39166666666667,25.90033333333334,1997.4559999999997,1810.9973333333332,82.47133333333333,41.294,763.574,160.9066666666667
2012-10-01,236.84129032258068,,329.42612903225796,4969.337419354838,283.0490322580645,257.1974193548387,10064.203870967745,1385.5796774193548,1589.575483870968,1799.88935483871,85.64580645161293,32.9358064516129,2233.507096774194,1950.2535483870968,217.0974193548387,37.4125806451613,520.7045161290322,137.12419354838707
2012-11-01,239.37966666666668,,288.78399999999993,5075.173000000002,508.1836666666667,413.10533333333325,9703.310000000001,1478.1126666666664,1336.9596666666669,1799.5919999999999,133.91266666666672,35.32866666666667,1831.1663333333336,2157.393666666667,535.8,133.6906666666667,457.3073333333334,500.56666666666666
2012-12-01,496.13290322580644,,319.5445161290322,4974.850322580645,357.3029032258066,714.0022580645161,10212.908387096772,1754.8567741935483,1042.1183870967743,1650.5400000000004,149.04483870967746,75.33161290322582,2530.0967741935483,1814.336451612903,566.2096774193549,115.46096774193549,619.2329032258067,321.04290322580647
2013-01-01,831.536129032258,,331.05741935483877,4265.223548387096,420.39483870967746,1770.4390322580648,10496.237419354838,1470.5674193548389,636.3064516129032,1583.9512903225807,280.828064516129,157.3041935483871,2030.4341935483874,1678.398387096774,1372.5806451612902,87.55645161290323,1108.5729032258062,686.2529032258064
2013-02-01,600.2246428571428,,411.6332142857144,4929.170357142858,510.6725000000001,1603.8785714285714,12554.633928571426,1455.305,510.6275,1819.8503571428573,333.1782142857142,120.4310714285714,2670.0778571428573,1913.410357142857,1132.0,162.34499999999997,1167.3785714285711,960.7860714285715
2013-03-01,587.2054838709677,,336.64580645161294,4648.612258064514,409.6283870967743,1177.8890322580646,12882.474516129032,1105.0932258064518,520.9032258064516,1716.808387096774,332.20935483870966,110.64741935483869,2237.8687096774197,1774.9561290322579,898.7096774193549,186.5177419354839,1083.068064516129,609.6016129032257
2013-04-01,511.9396666666667,,398.70633333333336,3857.954666666666,439.44599999999997,944.840666666667,11895.336666666664,1520.03,429.64899999999994,1548.66,300.84566666666666,73.826,1872.4056666666663,1372.304333333333,839.6669999999999,248.28333333333327,961.5646666666668,632.2333333333332
2013-05-01,298.7490322580646,,321.01129032258063,3480.893548387096,254.2503225806451,578.4412903225806,10415.863548387095,942.5209677419355,679.5374193548387,1339.192903225806,199.60290322580644,51.322903225806456,1601.5216129032258,1406.099677419355,369.453870967742,119.60483870967742,714.4416129032259,260.35677419354835
2013-06-01,443.28766666666667,,503.33899999999994,3883.2076666666662,238.39733333333334,606.957,15272.410333333333,995.8993333333334,610.8793333333332,1425.8370000000002,175.14,46.565666666666665,1720.4579999999999,1760.888,351.40766666666667,136.791,1031.5919999999999,288.967
2013-07-01,402.71612903225804,,456.9835483870968,3842.6464516129026,203.9564516129032,479.0970967741936,14357.202903225805,861.8429032258064,723.4161290322581,1189.4090322580646,128.13612903225808,48.145483870967745,1626.3190322580647,1559.4438709677422,200.24193548387098,69.49967741935482,882.569677419355,178.4541935483871
2013-08-01,200.79838709677426,,346.34354838709675,4080.1132258064513,165.97645161290325,351.1887096774194,10055.182258064515,869.407741935484,822.6503225806453,1147.5690322580645,93.20774193548387,33.73354838709678,1588.6148387096775,1488.8151612903227,115.16129032258064,46.00903225806452,691.1606451612902,130.0851612903226
2013-09-01,202.28633333333335,,357.2883333333333,3934.951999999999,145.91633333333337,360.64666666666665,9888.324666666666,877.5863333333335,834.4999999999999,1232.822,71.9756666666667,34.51333333333333,1631.417666666667,1626.1036666666664,59.3,34.34866666666667,631.9979999999999,110.12200000000001
2013-10-01,315.85419354838706,,432.9048387096775,4143.839032258064,189.5096774193548,550.4609677419355,10904.961612903227,929.0999999999999,819.7280645161292,1365.471290322581,146.2187096774193,44.378709677419366,1573.4448387096775,1548.2035483870966,196.38645161290322,56.98387096774193,811.6777419354839,175.42451612903224
2013-11-01,282.9409999999999,,341.4343333333333,4503.479333333334,238.12733333333335,605.3303333333333,9918.842,1041.9516666666668,887.1973333333334,1443.773666666667,204.434,54.791000000000004,1998.2106666666666,1923.2016666666668,295.86033333333336,88.82433333333334,696.2453333333334,257.95200000000006
2013-11-04,,63.2525925925926,,,,,,,,,,,,,,,,
2013-12-01,263.21,252.22935483870964,288.6238709677419,5093.157741935484,497.9935483870967,967.5122580645159,10532.03935483871,1117.6822580645164,907.87,1648.6693548387095,280.711935483871,84.8035483870968,2236.243870967742,1949.3648387096769,1093.113548387097,209.25096774193545,790.315806451613,946.9474193548386
2014-01-01,293.97516129032255,129.62032258064517,320.2835483870968,4996.942903225807,378.75838709677413,489.63548387096773,11139.561290322581,1120.527096774194,785.3980645161291,1505.327419354839,174.45258064516133,67.70161290322581,2173.580322580645,1943.366129032258,734.0145161290321,130.44677419354838,622.3590322580643,354.1629032258064
2014-02-01,160.1132142857143,93.11535714285715,328.2353571428571,5270.341071428571,333.6617857142856,273.74357142857144,10674.36,1349.9599999999998,1128.0124999999998,1518.6896428571429,122.05750000000002,28.00178571428572,2751.7317857142857,1920.587142857143,808.992857142857,106.07535714285711,547.4835714285713,124.6217857142857
2014-03-01,284.4383870967742,162.22000000000003,360.4380645161291,4663.09064516129,289.52612903225815,303.9758064516129,10810.63322580645,1289.184193548387,764.0154838709676,1257.4274193548388,140.39548387096772,47.34322580645162,2522.284193548387,1463.4064516129033,1224.0129032258064,178.47354838709674,523.6487096774193,181.08451612903232
2014-04-01,200.227,172.90199999999996,277.48399999999987,4226.054666666667,375.0753333333334,365.8523333333333,10791.887999999997,1530.1529999999998,273.40133333333335,710.1960000000001,175.5546666666667,48.04833333333333,2356.6503333333335,934.6076666666664,1016.5833333333334,263.68366666666657,363.53133333333324,205.2183333333333
2014-05-01,155.6841935483871,85.97322580645161,257.28,3064.490322580645,324.3225806451612,253.4935483870968,9657.475806451614,1052.8277419354843,224.36064516129034,469.631935483871,105.13548387096772,32.988709677419344,1445.52,727.3458064516129,485.6774193548387,155.09709677419355,151.19548387096776,99.13838709677422
